"id","session","grp","match_id","id_unique","name","time_start","time_ready","period_time","started","round","age","gender","major","education","country_origin","ethnic","native","religion","nb_rounds","grp_size","session_size","duration","min_duration","max_duration","ready","endowment","crate","crate_sp","sufee","scroll","refresh_time","v","k","earnings_game","q1","q2","q3","order_slider","nb_pay_social","nb_slider","social_pay_own","social_pay_other","nb_pay_risk","risk","risk_pay","nb_comp","comp_1","comp_2","comp_3","comp_4","comp_5","comp_6","comp_7","comp_8","correct_comp","B5","final_pay"
"818","9","1","56","150.128.49.2","c17","1562658383",NULL,"30","100","7","43","0","Humanidades","1","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2293.5","Pocas conexiones y eficientes","No lo se, creo que mas cantidad que calidad.",,"1,5,4,3,2","5","6","28.8","30.4","2","0,0,0,1,1","2","5","6","6","1","3","68","37",NULL,NULL,"3","3,4,1,2,0,4,0,4,2,4","18.4"
"844","9","1","57","150.128.49.2","c24","1562658457",NULL,"30","100","7","29","0","Psicobiología","6","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2032.2","Mantener 2 enlaces, de media me aseguraba estar por encima de 300 pts","conectarse con varias personas e ir eliminando enlaces que no les rentabilizasen","Es un poco molesto que la pantalla donde se encuentran los enlaces no sea más grande, cuando querías verlo todo, si ampliabas, te perdías de vista","5,1,3,2,4","4","6","40.2","39.6","1","0,0,1,1,1","1.6","5","5","6","1","3","68","37",NULL,NULL,"4","4,4,3,1,4,0,1,4,3,3","17.2"
"807","9","1","58","150.128.49.2","c43","1562658359",NULL,"30","100","7","22","1","Economía","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","1769","Esperar a que los otros jugadores tomaran decisiones ","alejarse de los pagos negativos y acercarse a los pagos mas altos",,"2,4,1,5,3","5","6","50.4","23.2","2","1,1,1,1,1","0.1","5","5","6","4","88","47","18",NULL,NULL,"2","2,4,3,3,1,3,1,4,2,3","14.5"
"859","9","1","59","147.156.150.64","l83","1562658532",NULL,"30","100","7","20","0","medio ambiente","4","44","3","3","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2038","conseguir quedar en positivo y obtener el máximo beneficio posible","la misma",,"5,1,3,4,2","2","6","32","32","1","0,0,1,1,1","1.6","5","5","6","4","3","68","37",NULL,NULL,"3","3,4,0,3,1,3,0,3,0,4","16.9"
"889","9","1","60","147.156.150.7","l11","1562658574",NULL,"30","100","7","21","1","Economía","4","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2004.2","Buscar los nodos que dieran más beneficio","La misma",,"4,2,1,3,5","2","6","30","40","2","0,0,0,0,1","1.6","5","6","6","1","3","90","61",NULL,NULL,"2","2,3,1,4,1,3,1,3,1,3","16.6"
"848","9","1","61","147.156.150.24","l44","1562658520",NULL,"30","100","7","42","0","ElectronicaInformatica","3","203","0","41","7","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","1635.8","Creo que la mejor estrategia es que todos hubieramos creado un gran anillo, para que así hubieramos cobrado todos por las conexiones con un coste solo de 160. Además hubieramos cobrado todos por mediación. Como veia que eso al final no salia, me conformaba con tener 2 conexiones por el centro para que al menos me retaran algo.","Parece que conectarse a los nodos centrales."," Me he quedado con la curiosidad de saber si la estrategia del gran anillo hubiera sido buena, o si por el contrario estoy equivocado. Me gustaria que en el momento en el que se pudiera me contestaran. jesus.juesas@gmail.com","2,5,4,3,1","3","6","30","30","2","0,0,0,1,1","2","5","5","6","1","89","97","93",NULL,NULL,"3","3,4,1,4,0,1,2,3,0,4","15.4"
"831","9","1","62","150.128.49.2","c35","1562658413",NULL,"30","100","7","22","1","magisterio de primaria ","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","2051.7","He ido probando, viendo cuales me daban beneficios y cuales no.","la misma, conectarse a los que le daban beneficios y a los que no desconectarse ",,"3,5,2,1,4","1","6","30.8","27.6","2","0,0,0,0,1","1.6","5","4","6","0","60","1","1",NULL,NULL,"2","2,4,4,2,1,2,0,1,2,4","16.9"
"883","9","1","63","147.156.150.53","l75","1562658560",NULL,"30","100","7","22","0","Arquitectura","4","203","2","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","2164.3","Mantenerme en los 300 puntos","Buscar la renta por mediación",,"3,2,5,1,4","4","6","0","120","5","0,0,0,0,0","2","5","6","6","1","3","69","37",NULL,NULL,"3","0,4,1,4,0,4,3,1,0,4","17.2"
"853","9","1","64","147.156.150.27","l45","1562658525",NULL,"30","100","7","19","1","Gestión y administración pública","4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","2096.7","crear dos conexiones máximo, intentando que sean lo más beneficiosas posibles","Similares","Este experimento sube los niveles de estrés","4,1,3,5,2","1","6","0","120","5","0,0,0,0,0","2","5","6","6","1","28","27","37",NULL,NULL,"3","3,4,4,1,2,1,1,3,3,3","17"
"828","9","1","65","150.128.49.2","c10","1562658406",NULL,"30","100","7","20","1","Psicologia","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","2553.3","Mantenerme en una estabilidad de dos o tres conexiones.","Obtener cuantas mas conexiones posibles.",,"4,2,5,3,1","2","6","32","32","4","0,0,0,0,1","2","5","6","6","1","3","69","85",NULL,NULL,"2","3,4,3,2,2,2,0,3,2,2","19.6"
"852","9","1","66","147.156.150.43","l56","1562658523",NULL,"30","100","7","28","1",,"8","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","9","2","10","80","1981.9","Mandar algunas peticiones y luego ir cambiando las relaciones, conforme al beneficio propio.","Bastante parecida, a la que he aplicado.",,"3,5,2,4,1","2","6","32","32","3","0,0,1,1,1","0.1","5","5","4","3","3","68","37",NULL,NULL,"2","3,3,3,3,1,1,0,3,2,3","15.1"
"900","9","1","67","147.156.150.25","l27","1562658599",NULL,"30","100","7","18","0",,"0","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2326.8","Asegurar el mayor tiempo posible 300 puntos","Ir a por la mayor cantidad de puntos ",,"4,5,2,3,1","3","6","30","30","1","0,0,0,0,1","2","5","4","6","0","3","69","37",NULL,NULL,"2","3,4,2,3,3,3,2,2,2,3","18.4"
"847","9","1","68","147.156.150.33","l32","1562658518",NULL,"30","100","7","22","0","Ingeniería","4","235","5","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2153.3","Estar en los bordes, para buscar a usuarios en solitario y convertirme así en crítico. También ir probando mediante clicks quien daba más puntos","la misma que la mía",,"5,1,4,2,3","2","6","0","160","4","0,0,1,1,1","0.1","5","2","4","3","83","37","37",NULL,NULL,"1","1,3,2,3,4,3,2,2,3,4","15"
"897","9","1","69","147.156.150.19","l25","1562658588",NULL,"30","100","7","21","1","Fisioterapia","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","1632.6","Mantenerme enlazado con dos círculos que tuvieran los menos enlaces posibles.  ","La misma que la mía.",,"2,3,5,4,1","3","6","54","6","1","0,0,1,1,1","1.6","5","5","6","1","97","27","37",NULL,NULL,"4","3,4,2,1,1,1,1,4,4,1","15.6"
"837","9","1","70","150.128.49.2","c31","1562658430",NULL,"30","100","7","28","0","Psicología","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2228.9","Intentar situarme en el centro para actuar como punto crítico con respecto a los demás participantes.","Acercarse a los puntos de más influencia. ",,"2,3,1,5,4","3","6","60","0","4","0,0,0,0,1","2","5","1","6","1","83","68","37",NULL,NULL,"3","1,3,2,3,1,3,1,3,2,3","18.7"
"855","9","1","71","147.156.150.63","l82","1562658528",NULL,"30","100","7","19","1","Derecho","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","1924.3","Realizar pocas conexiones, es decir, jugador poco activo.","Algunos supongo que habrán realizado la misma que yo",,"4,1,5,3,2","5","6","120","0","1","0,0,0,0,0","1.6","5","6","6","1","3","69","37",NULL,NULL,"3","1,4,2,0,3,3,3,3,4,3","18.1"
"880","9","1","72","147.156.150.54","l67","1562658555",NULL,"30","100","7","20","0","Ciencias medioambientales","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","2177.8","Al principio pedir muchos enlaces, una vez tenía 2 los mantenía ya que era el valor mas seguro, unos 315 puntos, y borraba el resto de mis peticiones de enlace. 2 enlaces muy grandes y 1 con 1 persona suelta me daba el máximo beneficio pero era muy difícil dicha situación. Estaba atento por si en algún momento alguien deshacía mi enlace unirme a otro triángulo, solo en la última ronda corrí riesgo al quedarme sin triángulos y con un enlace por lo que me solté del único que enlace que tenía para recibir much","Veía que muchas personas buscaban 3 enlaces y algunas no entendían el juego y se unían a muchas personas por lo que me unía entre las 2 con más enlaces de mis peticiones y me mantenía ahí.","En la pantalla la explicación era confusa ya que solo había una red de pocos jugadores y te hacía creer que 3 enlaces era el máximo beneficio pero en la ronda 1 caí en que no. En la ronda 2 mi beneficio fue menor porque me cogió el tiempo en que estaba unido a 3 enlaces en lugar de a 2, por eso decidí dejar de mantener peticiones mías a otros jugadores.","1,2,5,3,4","1","6","29.6","31.2","5","0,0,0,1,1","3.85","5","5","6","1","1","36","37",NULL,NULL,"5","2,4,2,3,3,3,1,3,1,3","19.9"
"885","9","1","73","147.156.150.59","l76","1562658563",NULL,"30","100","7","25","0",,"4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","2349.8","intentar conectar con el maximo de participantes","la misma que la mia",,"4,1,2,3,5","5","6","30","30","2","0,0,1,1,1","1.6","5","3","6","0","72","36","71",NULL,NULL,"1","0,4,0,2,1,4,2,4,1,2","18"
"811","9","1","74","150.128.49.2","c20","1562658367",NULL,"30","100","7","25","0",,"4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2244.2","unirme rápidamente y luego ir barajando las opciones y luego buscar aquellas conexiones mas rentables y desechar las peores, intentado ser un puto críticos entre dos nodos con muchas redes","Creo que en su mayoría buscaban conectarse rápido e ir tanteando","las chicas que llevan el experimento son muy guapas","2,4,5,1,3","5","6","120","0","5","0,0,0,0,1","3.85","5","6","6","1","1","68","85",NULL,NULL,"3","1,3,3,2,1,4,3,3,1,3","21.9"
"894","9","1","75","147.156.150.18","l24","1562658582",NULL,"30","100","7","20","0","quimica","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","6","2","10","80","1869","no conectarse a gran mayoria de participantes ","intentar buscar puntos criticos",,"1,4,2,3,5","4","6","50.4","19.2","1","0,0,0,1,1","1.6","5","5","6","1","3","66","37",NULL,NULL,"4","1,4,0,4,1,4,0,4,0,4","16.6"
"839","9","1","76","150.128.49.2","c28","1562658438",NULL,"30","100","7","44","1","quimica","6","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","6","2","10","80","1815.7","ninguna","ni idea",,"1,2,4,3,5","3","6","0","60","1","0,1,1,1,1","2","5","5","0","0","97","36","88",NULL,NULL,"1","4,3,2,2,0,3,1,4,2,3","15.4"
"803","9","1","77","150.128.49.2","c44","1562658353",NULL,"30","100","7","21","1","FPGS","8","180","0","30","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","1924.3","unirme a las personas con menor beneficio y si alguien se une y obtiene mayor beneficio que yo separarme para quedarme con la misma puntuación","la misma",,"5,3,2,1,4","2","6","32","32","1","1,1,1,1,1","0.1","5","6","6","1","49","36","37",NULL,NULL,"3","2,4,2,2,4,2,1,2,3,4","14.9"
"810","9","1","78","150.128.49.2","c42","1562658366",NULL,"30","100","7","30","1",,"1","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","2022","ver cuantas conexiones eran favorables para mi ","lo mismo ivan tanteando el terreno por lo que se veia ",,"2,3,5,4,1","3","6","40.2","19.8","2","0,0,0,1,1","1.6","5","5","6","0","72","51","18",NULL,NULL,"2","1,4,2,1,2,4,0,2,2,4","16.9"
"817","9","1","79","150.128.49.2","c06","1562658379",NULL,"30","100","7","51","0",,"0","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","2051.8","conectar solo círculos, creo que me fue mejor","clicar mucho",,"4,3,5,1,2","1","6","36.4","10.8","4","0,0,1,1,1","0.1","5","1","4","2","72","68","78",NULL,NULL,"0","1,3,0,2,1,3,0,3,2,4","15.3"
"845","9","1","80","150.128.49.2","c25","1562658459",NULL,"30","100","7","27","0","FICO","4","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","2164.2","Ninguna","Marear","No me ha gustado","2,3,5,1,4","1","6","40","0","3","0,0,0,0,0","1.6","5","2","3","4","83","68","97",NULL,NULL,"0","2,2,2,2,2,2,2,2,2,2","17.3"
"814","9","1","81","150.128.49.2","c41","1562658373",NULL,"30","100","7","49","1",,"5","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","1915.4","OBSERVAR A LOS DEMAS Y CONECTARME Y DESCONECTARME","SIMILAR",,"3,1,2,5,4","4","6","0","120","4","1,1,1,1,1","3.85","5","5","6","1","1","36","1",NULL,NULL,"4","0,4,0,2,4,4,1,4,1,2","18.1"
"801","9","1","82","150.128.49.2","c45","1562658346",NULL,"30","100","7","23","0",,"4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","1774.5","Ir probando las conexiones que fueran más beneficiosas y no tratar de hacer demasiadas","Hacer muchas conexiones",,"5,3,1,2,4","2","6","19.6","81.6","5","0,0,0,0,0","2","5","6","6","0","1","1","1",NULL,NULL,"3","2,4,3,4,2,2,1,2,2,1","15.8"
"866","9","1","83","147.156.150.45","l62","1562658541",NULL,"30","100","7","19","1","Gestión y Administración Pública","4","203","5","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","406.8","Primero hacer hacer doble click en los círculos centrales y después más cercanos a mi","cer doble click en los círculos del medio",,"3,5,4,1,2","2","6","34.4","22.4","2","0,0,0,0,1","1.6","5","5","1","1","3","66","37",NULL,NULL,"3","4,3,4,3,2,3,1,2,2,3","9.5"
"804","9","1","84","150.128.49.2","c02","1562658353",NULL,"30","100","7","52","1",,"1","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","1684.2","invitar a dos o tres participantes de los más lejanos a mi para hacer red y aceptar a los que me invitaban ","ni idea, creo que había quien iba dando por dar","solo encuentro que la pantalla para ver todos los participantes es pequeña, hay demasiado espacio arriba ocupado por el contador aunque se pueda hacer zoom no es suficiente","2,5,4,1,3","4","6","40.2","39.6","5","0,0,0,1,1","3.85","5","0","6","0","3","36","37",NULL,NULL,"2","0,4,0,0,1,4,1,4,1,4","17.6"
"821","9","1","85","150.128.49.2","c16","1562658388",NULL,"30","100","7","27","0",,"4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","2696.3","Realizar 2 conexiones que rondaban los 300 puntos de media","Muchos no lo comprendieron",,"1,5,3,2,4","5","6","120","0","3","0,0,0,1,1","2","5","5","6","1","3","68","1",NULL,NULL,"3","2,2,4,3,4,3,3,1,0,0","22.1"
"835","9","1","86","150.128.49.2","c34","1562658419",NULL,"30","100","7","50","1","doctorado en Marketing","6","62","2","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","1364.3","estube confundida","genial","gracias","1,2,3,4,5","4","6","34.8","50.4","4","0,0,0,0,1","2","5","6","2","5","72","52","71",NULL,NULL,"0","4,4,0,4,0,4,0,4,3,4","14"
"812","9","1","87","150.128.49.2","c05","1562658372",NULL,"30","100","7","51","1","jardines de infancia","4","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","1414","el azar","creo que la misma",,"1,4,3,5,2","2","6","32","32","2","0,1,1,1,1","3.85","5","5","6","1","1","36","71",NULL,NULL,"4","0,4,0,1,1,4,0,3,1,2","16.4"
"870","9","1","88","147.156.150.44","l64","1562658546",NULL,"30","100","7","19","0","Enfermería","1","203","0","41","12","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","6","2","10","80","2174.5","Decidí no crear demasiadas conexiones, ya que podría perjudicar mi puntuación. Era preferible para mí, unirme a aquellos que estaban sin conexiones, ya que yo podría ser crítico suyo.","Muchos han decidido unirse a todo el mundo, sin tener nada en  cuenta.",,"5,3,4,2,1","5","6","30","30","1","0,0,0,0,0","1.6","5","5","6","1","72","67","37",NULL,NULL,"4","2,4,1,4,0,4,0,3,1,4","17.5"
"846","9","1","89","147.156.150.47","l58","1562658518",NULL,"30","100","7","20","1","Relaciones Internacionales","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","2084.2","Conectar grupos dispersos entre sí","Realizar mucha conexiones",,"2,1,3,5,4","5","6","30","30","3","0,0,1,1,1","0.1","5","5","4","0","3","69","37",NULL,NULL,"2","1,4,3,4,0,3,1,2,1,4","15.4"
"850","9","1","90","147.156.150.46","l57","1562658522",NULL,"30","100","7","25","0",,"1","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","1","2","10","80","2246.7","esperar a ver numeros positivos y juntarme solo con dos personas con los que mis beneficios ni suban ni bajen de 300 puntos","juntarse con cuanta mas gente mejor",,"4,3,1,2,5","2","6","32","32","4","0,0,0,1,1","0.1","5","6","6","0","72","72","71",NULL,NULL,"1","1,3,2,2,3,4,2,1,1,2","16.2"
"898","9","1","91","147.156.150.10","l14","1562658593",NULL,"30","100","7","21","0","Administracion y direccion de empresas","4","10","2","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","2004.3","Unirme a varios puntos y ver cuales me aumentaba los puntos y cuales me los restaba","Pienso que fue la de unirse a varios participantes y ver lo que le sumaban o restaba.",,"3,4,2,1,5","2","6","32.4","30.4","4","0,0,0,0,1","2","5","6","6","0","3","68","37",NULL,NULL,"2","3,3,3,2,1,2,1,2,3,4","17.1"
"864","9","1","92","147.156.150.38","l47","1562658539",NULL,"30","100","7","44","0",,"2","203","0","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","5","2","10","80","2244.2","no tener más de dos enlaces activos e ir probando","similar",,"4,5,1,3,2","3","6","45","15","1","0,0,0,0,1","1.6","5","5","6","0","1","36","1",NULL,NULL,"3","2,2,3,3,1,2,1,3,2,2","18.1"
"891","9","1","93","147.156.150.17","l23","1562658575",NULL,"30","100","7","20","0","Matemáticas","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","6","2","10","80","2164.2","Intentar mantener siempre dos conexiones ya que el coste por conexión era muy alto pero tampoco interesaba tener sólo una.","Similar",,"5,1,3,4,2","2","6","32","32","2","0,0,1,1,1","2","5","5","6","1","3","69","37",NULL,NULL,"4","3,3,3,3,3,3,0,2,1,2","18"
"886","9","1","94","147.156.150.61","l77","1562658566",NULL,"30","100","7","20","1","estetica","4","47","1","41","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2318.3","ganar el maximo de puntos","la misma que la mia",,"2,5,3,4,1","5","6","120","0","1","0,0,0,0,1","1.6","5","2","2","1","3","68","1",NULL,NULL,"1","3,1,2,4,2,0,2,3,1,2","19.8"
"824","9","1","95","150.128.49.2","c38","1562658395",NULL,"30","100","7","41","1",,"4","203","0","41","4","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","3","2","10","80","1924.3","Intentar que se quedaran algunos nódulos conectados sólo conmigo.","La misma que la mía.",,"3,5,4,1,2","5","6","120","0","2","0,0,0,1,1","2","5","5","6","1","3","68","37",NULL,NULL,"4","1,4,1,0,1,4,0,4,4,4","18.6"
"834","9","1","96","150.128.49.2","c33","1562658419",NULL,"30","100","7","20","0",,"1","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","1941.9","crear pocos enlaces entre participantes solo con aquellos que fueran fructíferos","hacer perder puntos a otros participantes y ganar ellos los puntos",,"4,3,2,5,1","2","6","24.8","60.8","1","0,0,1,1,1","2","5","5","6","1","72","67","98",NULL,NULL,"3","2,3,4,2,2,3,0,2,2,4","16.7"
"816","9","1","97","150.128.49.2","c40","1562658379",NULL,"30","100","7","20","0","ingenieria","4","203","0","41","0","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","2","2","10","80","2324.2","Realizar dos conexiones y ofrecer unión a nodos solitarios","Realizar el mayor numero de conexiones",,"4,5,2,3,1","2","6","20.4","78.4","1","0,0,0,1,1","1.6","5","5","6","1","1","36","1",NULL,NULL,"4","3,4,1,3,2,2,1,4,2,3","18.1"
"899","9","1","98","147.156.150.21","l26","1562658594",NULL,"30","100","7","19","1",,"4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","7","2","10","80","2084.2","Hacer conexiones beneficiosas con jugadores con bastantes puntos e intentar ser crítico","Parecida a la que he descrito anteriormente",,"3,5,4,2,1","2","6","35.2","19.2","4","0,0,0,0,1","2","5","6","4","1","32","99","27",NULL,NULL,"1","3,4,3,1,0,1,0,3,3,4","17.4"
"854","9","1","99","147.156.150.41","l54","1562658527",NULL,"30","100","7","19","1","Biotecnología","4","203","0","41","1","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","4","2","10","80","2098","Hacer y deshacer conexiones para encontrar la más favorable según el momento. Y no conectarme a nodos muy saturados ni cercanos.","Creo que muchos participantes establecían todas las conexiones que podían",,"5,1,3,2,4","1","6","10","90","3","0,0,1,1,1","0.1","5","5","6","1","9","36","37",NULL,NULL,"4","0,4,0,2,0,4,0,3,3,4","15.3"
"830","9","1","100","150.128.49.2","c13","1562658409",NULL,"30","100","7","50","0",,"1","203","0","42","3","6","100","100","64,184,98,141,319,271","60","360",NULL,"800","220","50","5","8","2","10","80","1088.1","intentar sacar el máximo beneficio","la misma que la mia",,"2,4,5,3,1","4","6","40.2","39.6","3","0,1,1,1,1","0.1","5","5","6","1","72","1","1",NULL,NULL,"4","1,3,2,1,2,3,1,1,1,3","11.4"
